Id,SalePrice
1668,294102.51616963896
1669,256914.7134585571
1670,286631.94261377637
1671,193702.29002658237
1672,339883.9026597684
1673,324435.3885249589
1674,246268.94114244572
1675,161068.52481946192
1676,163894.61333923135
1677,193954.64919907108
1678,295016.23990308016
1679,331091.55185212276
1680,261952.2343699492
1681,222238.94773922054
1682,246277.0228350604
1683,164297.75145194415
1684,186582.98877505877
1685,230829.50889431706
1686,138377.9622662583
1687,202932.0636518183
1688,177841.72199596706
1689,199766.71277249418
1690,220069.56810661952
1691,205388.11553940916
1692,299146.36104214133
1693,156661.54792484557
1694,187955.81510332692
1695,178426.9848951737
1696,245507.6708429462
1697,194990.0406446478
1698,317972.7141997871
1699,330064.4846930128
1700,230435.84643336228
1701,293903.1305462963
1702,220161.02948046118
1703,204403.49964266943
1704,226198.05743613542
1705,225144.8326188443
1706,346469.1928516605
1707,166770.76336294293
1708,176821.65412947602
1709,237704.36262320686
1710,213762.3406763827
1711,240044.1734764558
1712,248086.63140909665
1713,219795.6556118636
1714,193473.83344625548
1715,206966.83303528576
1716,161322.63261930028
1717,190412.55189844695
1718,137825.8138644015
1719,216708.53019912477
1720,232160.71871876545
1721,162132.78271099261
1722,125225.24433611306
1723,153787.84544929353
1724,173829.56527958976
1725,168363.3573798932
1726,198256.36115410418
1727,141753.54133113995
1728,188469.4504954428
1729,157087.98114211732
1730,169776.09965665004
1731,136006.90202014757
1732,132475.22261879334
1733,124100.94428906486
1734,109312.07390719879
1735,146802.66714485106
1736,115153.79302232768
1737,311155.02831264405
1738,236684.7151660522
1739,316320.48415365064
1740,182477.88188029965
1741,160118.9092886995
1742,190543.86523596648
1743,204865.87959963817
1744,294840.94050375355
1745,212247.15034616957
1746,231890.0243790991
1747,206744.32461370307
1748,246618.58117739868
1749,155913.49352487494
1750,125589.01442210696
1751,264282.0873405789
1752,101754.3526801031
1753,129356.45065360921
1754,193385.26296525635
1755,160757.10747558423
1756,140972.77382806974
1757,111014.88840318607
1758,152258.2517809604
1759,159603.11116249795
1760,172063.26174248222
1761,178617.02371430438
1762,173019.7761251566
1763,177805.78337236698
1764,117172.66725226298
1765,144552.61900951498
1766,197143.67739895394
1767,187465.28754815788
1768,110644.41061196478
1769,170097.90187342218
1770,179030.0047698776
1771,118422.8286838925
1772,131961.64133930678
1773,122275.2852174555
1774,156546.67682802552
1775,119525.77539854616
1776,128355.39772771469
1777,106037.14209356744
1778,137268.04700902218
1779,125498.18957050137
1780,198060.09500121512
1781,133823.41783961092
1782,98031.63626651031
1783,151570.4710963027
1784,111900.88282928296
1785,112614.14650922084
1786,156712.18509465255
1787,231462.15624033002
1788,76495.97226393138
1789,87467.18874379765
1790,69022.65792397162
1791,217823.07474815825
1792,153501.0297543635
1793,166004.17367741177
1794,174752.98092508325
1795,122623.14624360524
1796,158152.39681177048
1797,177140.4511320129
1798,125986.13616840566
1799,116605.73581502374
1800,125209.47700374048
1801,128214.8491323655
1802,134451.93442569423
1803,140563.38046081216
1804,163104.81017059917
1805,114740.7096144555
1806,140451.88682781585
1807,183991.34207114874
1808,139956.11068903867
1809,131031.25903414737
1810,185027.67517147335
1811,116994.28318277751
1812,113065.29996964626
1813,105499.69911246217
1814,94697.13031736526
1815,61318.97938117075
1816,112603.55095035075
1817,119800.84650413806
1818,147818.24603316677
1819,136969.09341759636
1820,92850.32155558192
1821,145714.84624226048
1822,180972.88547422382
1823,69779.72890291919
1824,121659.07268190417
1825,148012.7245014132
1826,102302.88321170623
1827,116503.14593915538
1828,137226.83632275154
1829,146214.41114357574
1830,156229.59521534614
1831,157872.72844361168
1832,94836.96515624879
1833,155328.53287443012
1834,145365.9672698174
1835,124883.36489428589
1836,114348.79755609507
1837,104791.60192781499
1838,148713.70898463993
1839,141056.4277203603
1840,126142.55927642161
1841,152936.7200603217
1842,121047.16021612275
1843,120396.14882625967
1844,128182.35352361553
1845,159389.62732040128
1846,153483.02393772695
1847,145021.89759205686
1848,58198.70214775332
1849,121040.67715837492
1850,129493.62239737027
1851,145097.6059838691
1852,137062.03802948428
1853,127246.72827719884
1854,155328.52445982432
1855,162531.31716842717
1856,226689.27466324312
1857,155870.15130416906
1858,141100.53374735275
1859,96881.85214952654
1860,176475.78387914842
1861,154401.89623404449
1862,414334.99992179347
1863,373225.9465473626
1864,364110.5149278496
1865,265774.0323147176
1866,273426.0300320636
1867,191935.4727442001
1868,237796.57157931157
1869,222186.02732809633
1870,233227.61929182996
1871,191630.33042102208
1872,178989.2702655608
1873,267304.9751724306
1874,119517.5804739508
1875,190148.34038625995
1876,214491.4855019273
1877,186385.20198599022
1878,180385.21612226273
1879,115145.29528191277
1880,134881.00366464898
1881,224707.25259188056
1882,268369.4212587551
1883,184837.84492505793
1884,222683.630108121
1885,221431.97468631063
1886,228964.1922075785
1887,218880.8037576804
1888,263308.41830578115
1889,203148.81854347748
1890,128132.87959698237
1891,121291.8074966482
1892,81939.61985411706
1893,109707.28019065171
1894,113812.8350932328
1895,118331.3601612713
1896,135013.84694017252
1897,106785.9831721935
1898,134353.627200736
1899,176616.396272704
1900,150377.67453790802
1901,190295.569501625
1902,116980.24530408262
1903,235972.92668417923
1904,135042.74404516662
1905,176107.36178716857
1906,153607.13655304973
1907,176055.24625000844
1908,126169.20907572133
1909,127156.56081956394
1910,142359.24415335085
1911,180888.24664959754
1912,300661.12649529334
1913,194435.93759269788
1914,93467.58135454342
1915,232963.63458908105
1916,72396.80704455313
1917,197899.12600148676
1918,154447.45111532166
1919,163891.87586026883
1920,149426.70207401924
1921,323634.17118489306
1922,245614.65687547633
1923,228399.9351533108
1924,225002.23370705673
1925,222033.16942829877
1926,284877.66344216134
1927,135010.56839224504
1928,135586.81076388244
1929,140538.80284848416
1930,137313.0000949574
1931,162625.2156229023
1932,126066.02117509942
1933,170848.469885469
1934,212671.34169441857
1935,213254.05514295827
1936,194580.98998820694
1937,201153.41761622173
1938,169312.54518413448
1939,226572.01092164914
1940,153339.31315043796
1941,208620.4703506561
1942,227451.56921018925
1943,171648.32234877828
1944,313816.46527454664
1945,296548.3479962197
1946,148902.90813601975
1947,260941.27756165873
1948,174778.89941359684
1949,215493.2130867644
1950,166480.40884919695
1951,179671.0639776405
1952,179815.2831936453
1953,163504.82199316792
1954,232476.5869377161
1955,122409.33773381822
1956,279331.76245892484
1957,187641.42442603258
1958,320895.9740492481
1959,177204.87399371093
1960,113250.08450781195
1961,112482.58952801948
1962,122250.41235369015
1963,119387.9182164949
1964,153004.37091953456
1965,148620.92825959876
1966,114542.922965521
1967,232826.57391861835
1968,393808.47754697467
1969,265250.50377611426
1970,388467.3943253768
1971,409816.77049188025
1972,379075.1232939632
1973,264053.46483359777
1974,302332.0653617929
1975,300266.9408392277
1976,284209.5507396077
1977,281414.2682632692
1978,331659.312337381
1979,260971.6922282821
1980,176259.6941525562
1981,225242.71116544225
1982,185696.479338006
1983,176841.21729578258
1984,139125.89203173888
1985,233337.2050644016
1986,217058.9839706037
1987,194556.96084438052
1988,220963.9145671496
1989,200729.10999547614
1990,264930.66868292156
1991,188370.74491074594
1992,182441.13380671572
1993,174581.49221108746
1994,227795.31626232492
1995,182356.59601203687
1996,228809.50844667354
1997,291671.12955736584
1998,244798.42866327797
1999,274260.2269686872
2000,335253.62240943435
2001,312642.5778750044
2002,214545.23057678225
2003,238215.88824501474
2004,268082.2808518614
2005,213445.08806728065
2006,194560.82257584904
2007,248005.52959264594
2008,177981.0797565916
2009,181077.39983938984
2010,203322.06643694578
2011,138726.51392637222
2012,185645.68374709322
2013,196096.56826614225
2014,162564.2965734874
2015,210547.85545153037
2016,181975.7358044136
2017,199149.9256347087
2018,111921.57534898673
2019,140306.97596702175
2020,105383.10065224137
2021,106512.78840223634
2022,174577.51301967897
2023,145623.04292109952
2024,248395.57918292485
2025,368779.76274299546
2026,133860.0627937158
2027,164210.5190652268
2028,189344.90098492222
2029,154312.8454770024
2030,227265.9203632511
2031,210901.37620050125
2032,206924.3534057296
2033,225224.44473124776
2034,162756.8796422982
2035,201359.27362628965
2036,190673.18016979823
2037,189137.872196978
2038,283442.18158015446
2039,184370.4389646322
2040,255824.721855599
2041,270221.5919695095
2042,244620.72137306
2043,163095.6505618891
2044,141107.31452009524
2045,195059.1378150619
2046,167787.44917580154
2047,140805.88218273013
2048,147243.5119230929
2049,167154.19672284773
2050,162681.6055722864
2051,109663.10222749574
2052,149516.54555002847
2053,153959.60222251512
2054,100320.21794702769
2055,139087.32539578946
2056,196640.52745494663
2057,94017.66309325126
2058,209183.47793615624
2059,133735.99003193926
2060,144016.8730272049
2061,180838.84462373992
2062,102919.21855177254
2063,113578.90642100204
2064,130034.18032495439
2065,124247.03553412142
2066,154516.53759153542
2067,145113.24601740277
2068,126674.37901988502
2069,114411.82867268912
2070,112455.71555926332
2071,99764.49421496915
2072,147105.30189211163
2073,132763.9907017625
2074,174294.58904506112
2075,127617.34012906418
2076,115302.50439546496
2077,134331.03649088863
2078,110506.16605042038
2079,176525.72641786418
2080,131976.7714083262
2081,104588.20811595097
2082,119682.26780655207
2083,145983.1723881677
2084,118714.94194618899
2085,108204.08229574448
2086,151169.78088929938
2087,136362.24298364396
2088,108032.34042951897
2089,90903.66344859035
2090,153944.53697216857
2091,81193.04306209579
2092,156474.00222785116
2093,139334.02779330322
2094,119909.33750245319
2095,148877.3972593547
2096,88505.92790440496
2097,85518.04410160068
2098,134956.23365499076
2099,73651.77933063585
2100,102429.04539777582
2101,152073.05949065633
2102,157537.64335830696
2103,124468.92936160696
2104,137648.42325305656
2105,154958.417421677
2106,82649.99788200035
2107,204760.44521077443
2108,120541.99660192306
2109,100499.47105600934
2110,105155.23415717238
2111,176043.51468915367
2112,115834.78810228393
2113,123529.50223933239
2114,124457.49929913817
2115,192285.27776070687
2116,111910.55045414822
2117,149917.9796202574
2118,135401.91776064405
2119,105578.0628222574
2120,142960.49907106024
2121,89830.00363097581
2122,126662.7813143294
2123,90897.58888483675
2124,168086.83577669045
2125,167525.84788327967
2126,141620.10347901503
2127,129927.64181124096
2128,155605.57113442992
2129,112422.88624527393
2130,151215.106889631
2131,185796.8331001161
2132,107801.3031267962
2133,139258.0303792081
2134,166280.28266248974
2135,114861.29301574863
2136,79598.53109138398
2137,93697.6784888089
2138,133586.11807422264
2139,178784.3435166609
2140,147646.14189446182
2141,167637.64876974918
2142,103046.13694425911
2143,163805.67471322458
2144,118291.59024365254
2145,150640.96773501605
2146,176853.09489858383
2147,150506.84940648175
2148,162769.15444667346
2149,194592.98274037213
2150,245706.45460620508
2151,129083.34748005966
2152,149475.3324086267
2153,190490.60604244092
2154,99150.20685145694
2155,141630.21868291762
2156,278077.3590492416
2157,202503.60212473152
2158,239438.52421148348
2159,212875.2425294055
2160,222220.29935678095
2161,261908.50840580772
2162,337213.8371085396
2163,332892.47798610025
2164,189898.1819146974
2165,218742.18223132298
2166,118358.45499750286
2167,238230.10304400843
2168,228295.83488011133
2169,188966.171454898
2170,189044.15339271605
2171,145176.75154171715
2172,122305.65152718955
2173,218981.87762290332
2174,239283.45000910276
2175,255439.38878732774
2176,261184.5382838428
2177,188999.86872013012
2178,226526.28628821878
2179,152262.60210929692
2180,203755.25932932147
2181,224380.52799619624
2182,200054.65541681644
2183,190379.87193677036
2184,119868.35927087003
2185,147339.12189185366
2186,144598.03424797583
2187,179279.31115944806
2188,183171.27512954426
2189,288925.3868419083
2190,80768.93571716158
2191,101112.46708491635
2192,90118.83633506445
2193,113747.24322139344
2194,109539.39566071362
2195,101156.82116653165
2196,110974.86219238232
2197,116959.10975441874
2198,162731.34273309816
2199,236943.3009604266
2200,136343.71822217002
2201,112071.74836730333
2202,192145.90895553803
2203,133830.52930413102
2204,157568.60070811797
2205,139712.3159197166
2206,125450.71413696003
2207,193871.02585810883
2208,210592.17932055387
2209,204399.08119805783
2210,106330.26600398014
2211,113245.80708424842
2212,120044.86156187435
2213,122030.51994151543
2214,158385.14519237296
2215,117396.74276657417
2216,149335.41225056403
2217,76339.35000976104
2218,95297.10854439234
2219,96199.1807195331
2220,106991.59394454982
2221,242766.5011962511
2222,199360.77576578132
2223,284118.6733246493
2224,257058.87287405782
2225,172593.18383667982
2226,183644.40674670035
2227,183267.06226343656
2228,221589.44665813405
2229,255166.5248927822
2230,171277.59072546952
2231,225261.9475468865
2232,180509.8300358484
2233,151365.52420327318
2234,221639.30933205225
2235,232397.08862622932
2236,224792.4332541987
2237,298620.73527494294
2238,211194.40848163253
2239,107022.29889898482
2240,156284.4122497273
2241,142654.14668653946
2242,126594.34662707215
2243,147899.4373768538
2244,125591.34123138993
2245,103512.23148516136
2246,139247.41196386694
2247,121093.920622791
2248,119653.56755648884
2249,118923.20713840655
2250,126275.72812552606
2251,130133.63634054676
2252,168964.82520829974
2253,193259.92816493055
2254,212274.39750968546
2255,191272.09066276278
2256,167035.4468649133
2257,226664.76336775324
2258,160340.55603234965
2259,200680.54922907957
2260,149781.28860885897
2261,187570.79895189076
2262,175163.9961414659
2263,328742.21365041984
2264,423123.33830250637
2265,149821.06934214698
2266,253324.97119897057
2267,268502.21442389296
2268,367354.85469562246
2269,158575.9248255649
2270,185895.11172711896
2271,201564.60234959118
2272,228726.51740931458
2273,125450.59808671143
2274,176781.74165766023
2275,141337.3981893751
2276,196712.14269446724
2277,212526.03818015475
2278,176627.69437807784
2279,131535.82215140644
2280,133344.27941222384
2281,160954.5260688673
2282,137808.65729481427
2283,109839.36236655895
2284,124958.88648342936
2285,153025.02252060082
2286,127286.53299239429
2287,288549.9699025582
2288,254315.020073505
2289,292982.0561853796
2290,349865.25286104
2291,320036.9531554433
2292,359256.1321689494
2293,362596.08923343214
2294,342592.89108917915
2295,363157.1014688633
2296,234002.1559419949
2297,279374.63235869556
2298,246904.7998152627
2299,345278.6307869542
2300,282209.8391672336
2301,253300.8429269185
2302,198987.52003350772
2303,210350.1768591179
2304,211962.36892599327
2305,144299.42074749165
2306,154671.2828853201
2307,176081.89758457313
2308,200397.9016031493
2309,210102.29120986594
2310,173200.4664272668
2311,179234.88310974606
2312,180239.60483846304
2313,208255.59298219832
2314,186763.40820200442
2315,177296.03814577826
2316,221969.47380757408
2317,174892.2659741969
2318,172080.05516259698
2319,178600.34173611537
2320,162557.6974108628
2321,239603.14466731518
2322,213254.85563113922
2323,189126.99687697136
2324,224690.8551145975
2325,230705.83626558966
2326,201283.55435647012
2327,245312.2673209694
2328,231748.9506862974
2329,174749.5567308932
2330,196903.0670745437
2331,267894.00500032096
2332,381473.7570424711
2333,287736.3540315354
2334,253803.83949934924
2335,226843.72695525712
2336,294733.1406987229
2337,192086.33075716472
2338,262238.66126529715
2339,198218.28182483633
2340,317211.7105823556
2341,214875.9767936689
2342,226270.13824557557
2343,196916.12098445962
2344,194707.37695738964
2345,227930.31457598117
2346,222039.84509937
2347,176091.32207087503
2348,221325.48890950865
2349,182686.29030143333
2350,281695.5955416757
2351,194163.71837962334
2352,215178.03008395014
2353,274724.4483941992
2354,124843.99147316541
2355,136139.25085145864
2356,146739.79679666267
2357,155110.73940806312
2358,172742.69899561242
2359,172630.49415812135
2360,116602.35177437785
2361,142213.72863120443
2362,266253.00408802246
2363,123621.55258477859
2364,192737.75197836445
2365,214481.94041188233
2366,171693.48006784223
2367,212515.56466125976
2368,216301.01880319213
2369,184548.30551761738
2370,162451.92525375506
2371,147990.962690399
2372,182458.2341224175
2373,241426.37391839176
2374,293469.3915629833
2375,240582.50840713514
2376,204325.42505992646
2377,228609.3305899144
2378,157107.146715388
2379,202975.860609803
2380,150005.7798463463
2381,157391.8856614469
2382,192850.96362871674
2383,205224.60405377578
2384,246062.57539127136
2385,159731.66298731824
2386,126673.2647977959
2387,134432.74518078324
2388,106978.47488176225
2389,131833.8328431511
2390,129027.75702415676
2391,147139.5749652246
2392,113841.51282728605
2393,181396.34081668727
2394,141061.65871243863
2395,232772.59637062965
2396,157284.2836559567
2397,215520.20591889106
2398,139967.9305175609
2399,75033.01481208846
2400,76471.78974698468
2401,126819.66107124313
2402,118071.1620818305
2403,149038.34944091202
2404,144895.83110109635
2405,145691.0557723759
2406,132820.2496873299
2407,117969.00526494929
2408,163720.64650701484
2409,116858.16311718711
2410,180228.430988322
2411,111765.19750258932
2412,137578.53890053864
2413,120378.33921795867
2414,132624.85351951641
2415,136568.4083806245
2416,127646.95379075612
2417,123731.39963427476
2418,143476.38308994347
2419,124987.79627954845
2420,119580.19996664068
2421,139248.67102426727
2422,99859.57179864457
2423,104909.07607405608
2424,175768.92563334075
2425,251928.77209347743
2426,127577.82202396412
2427,138349.31792126587
2428,197263.57325228563
2429,90866.84449859428
2430,148242.2516408636
2431,103019.6421349656
2432,142308.53444731171
2433,129533.28594184437
2434,146830.10761905523
2435,115928.96551708934
2436,107502.23034526283
2437,111484.62639596938
2438,142813.78110584363
2439,106081.8068220182
2440,135030.29763778805
2441,111928.98404198817
2442,127161.86334833858
2443,140048.42272128467
2444,136168.62441455087
2445,97702.32694320864
2446,162642.56315264874
2447,181036.78814254107
2448,191550.3973949328
2449,124254.44912413947
2450,169791.6376892556
2451,145455.29423503426
2452,172857.04483623305
2453,93251.47200291161
2454,119455.81991591136
2455,154295.94128110496
2456,121377.01560815952
2457,137837.1464746996
2458,131596.88921891377
2459,100821.17022602043
2460,170436.39686846957
2461,121179.88531412408
2462,130483.60284062258
2463,144950.8981438276
2464,159421.16795034456
2465,150076.8780037846
2466,118260.21343463003
2467,153346.7268220886
2468,96547.59989941466
2469,108215.13732551044
2470,187858.88323972723
2471,221041.48222952455
2472,154455.3094544075
2473,121611.66153657164
2474,82992.40130642745
2475,217367.3873013598
2476,111052.93921243053
2477,122651.15712156586
2478,175194.3627688918
2479,104238.47771074284
2480,158180.97140755752
2481,127886.3348548059
2482,142556.93608828748
2483,106504.79210112544
2484,130851.69237484023
2485,135348.48494235415
2486,141958.51583766605
2487,194226.90448251073
2488,207782.55588534923
2489,138036.05904873728
2490,127312.23874196384
2491,104202.17428003042
2492,175872.94106474635
2493,172359.82081775847
2494,159743.01464676464
2495,110726.60970499205
2496,217572.72885777094
2497,173477.48973698422
2498,102289.41626678026
2499,83309.85461857327
2500,106957.68531464021
2501,120544.28442926728
2502,135987.13559607638
2503,122899.86862773221
2504,218024.46920708328
2505,240916.46230689567
2506,257127.46128642096
2507,302960.0723412378
2508,256614.79351765013
2509,193352.26718139852
2510,191530.12291435307
2511,176593.98033890937
2512,227227.9795599223
2513,207071.182284902
2514,236303.896832792
2515,142797.9498900599
2516,174942.79796606195
2517,166428.89979370715
2518,150910.77485957652
2519,251324.9341083891
2520,235980.08234659577
2521,230576.1442172759
2522,212793.53808494762
2523,103277.22329512324
2524,121411.7464255502
2525,146613.97971721747
2526,147609.77061481966
2527,118268.2112179676
2528,120646.99693634023
2529,113627.9534415707
2530,138194.16592912757
2531,233749.03090359605
2532,211625.0828271096
2533,180958.60600904856
2534,188350.54856412156
2535,274967.82658793917
2536,270267.7000730913
2537,204784.6202504876
2538,180744.54522524143
2539,183494.5767513127
2540,184889.1805101588
2541,193794.57172907572
2542,166858.87499743796
2543,131260.20717926047
2544,116784.1084582768
2545,142840.2366967181
2546,137405.51032226378
2547,139250.71611134673
2548,171082.84716609906
2549,126435.22233659387
2550,642459.6872192253
2551,150732.0023014874
2552,138407.31930972452
2553,75889.3503725453
2554,108273.71494475233
2555,140303.12930527123
2556,112284.80368865865
2557,101239.98353549842
2558,175669.7950990326
2559,113442.8421987987
2560,147914.08595826174
2561,138377.7870950774
2562,131823.0174832713
2563,152068.1806506672
2564,231128.38249440852
2565,117696.22440787726
2566,151399.59371555585
2567,125284.3548058463
2568,182892.28167866613
2569,172528.18284002686
2570,164825.95960025192
2571,157860.82116362563
2572,155884.70191126398
2573,188801.06235086586
2574,250456.65219748978
2575,146515.2052482024
2576,160945.49648221617
2577,153792.95755922748
2578,105065.44233337544
2579,69986.51774206781
2580,129961.00321630368
2581,112021.75710784656
2582,156067.32043793472
2583,201208.24292430593
2584,168780.93969307633
2585,170126.37270203352
2586,190253.91013737425
2587,187870.57205622076
2588,137341.6650768859
2589,135071.9786073527
2590,189153.7812361756
2591,210948.52547370238
2592,198473.22380576364
2593,173105.3578690349
2594,183661.67239764816
2595,185841.59049231483
2596,226320.09151290503
2597,173742.1354860602
2598,255448.21258819647
2599,352613.3751348425
2600,137658.11926438502
2601,147012.0407215262
2602,93843.79879049427
2603,111585.04864562108
2604,97049.68801650047
2605,89947.6776324319
2606,124764.3483258163
2607,208451.550986064
2608,200349.67712878613
2609,174401.11326182392
2610,98262.05329129314
2611,122180.2001191184
2612,151262.29652581547
2613,147107.75975771164
2614,115328.80787317643
2615,146472.6592823659
2616,160468.4601485566
2617,182312.60306386734
2618,207867.1899114542
2619,195433.37146909413
2620,180971.10654388988
2621,171430.2228727397
2622,207445.50642638383
2623,243365.27479409784
2624,275582.52793643443
2625,236895.20298124378
2626,202996.5321067872
2627,160740.6028821856
2628,363540.6153509646
2629,418795.18675303605
2630,390466.05748018157
2631,380688.1105071198
2632,389620.2981795146
2633,243580.57389339362
2634,303430.1855437789
2635,162213.62783876798
2636,221102.4159670198
2637,180584.27945441127
2638,205613.58065234666
2639,187172.96022888587
2640,132028.23703954933
2641,109436.48151857691
2642,196934.75443082303
2643,134616.30965559446
2644,136338.8022181991
2645,133848.92834651307
2646,106320.28891984494
2647,99479.93580908125
2648,173074.5838646063
2649,151084.77716155807
2650,131707.37363969994
2651,160501.4881405226
2652,329464.0924184223
2653,220952.93153747506
2654,213583.48511608262
2655,308015.48447878106
2656,285042.3165163438
2657,271765.7882028608
2658,238239.6146979364
2659,315260.49915821373
2660,324863.33149161126
2661,275357.49139652884
2662,272290.17169535294
2663,242111.9738865966
2664,226791.62293596898
2665,264348.55688909115
2666,237302.2821891303
2667,184771.22642285566
2668,205991.62072509163
2669,170881.1744621132
2670,344588.95982628484
2671,186763.7787757387
2672,171127.00249783657
2673,188402.24566272687
2674,201039.1549095506
2675,166116.48429773812
2676,213388.73521820575
2677,170243.8608955204
2678,314915.69366275566
2679,235795.29586707774
2680,218440.89715161323
2681,346895.6794028131
2682,294574.7346379251
2683,482191.94487897085
2684,277253.13294730196
2685,313764.9870054985
2686,244500.05338331027
2687,251718.9956244336
2688,205093.33030273052
2689,226877.45730028755
2690,349354.022941735
2691,166070.8598672314
2692,131240.31794093113
2693,173213.9649852253
2694,134088.92384968317
2695,159734.764725168
2696,187008.14346662367
2697,180239.96893560194
2698,186027.14570916825
2699,136582.01891985242
2700,161050.52024195978
2701,168312.88084339016
2702,141157.41112589862
2703,140606.49487133534
2704,176066.4150096637
2705,130695.55409326522
2706,103599.37525993305
2707,137246.76137527055
2708,121308.73090221785
2709,90619.1525439932
2710,125322.8045886326
2711,271170.6370884222
2712,398327.4852713932
2713,163915.56802817679
2714,160676.32025793171
2715,140918.46719023687
2716,148559.47114597162
2717,224809.7788058679
2718,189942.50895972693
2719,138241.0774071042
2720,176403.52178119658
2721,114151.97066592387
2722,189875.689548833
2723,152555.49128218606
2724,133336.53482066086
2725,123752.74851582616
2726,142545.86542939808
2727,138363.91524536163
2728,194045.62387839504
2729,160847.32069839022
2730,132661.40798859345
2731,155865.0207802222
2732,127557.17653309433
2733,170745.2008823875
2734,149119.81178813142
